,seqid,source,genetic_type,start,stop,strand,ID,Name
276,NC_010602.1,RefSeq,gene,138437,139153,-,gene-LEPBI_RS00700,LEPBI_RS00700
277,NC_010602.1,Protein Homology,CDS,138437,139153,-,cds-WP_012387177.1,WP_012387177.1
278,NC_010602.1,RefSeq,gene,139288,140589,+,gene-LEPBI_RS00705,LEPBI_RS00705
279,NC_010602.1,Protein Homology,CDS,139288,140589,+,cds-WP_012387178.1,WP_012387178.1
280,NC_010602.1,RefSeq,gene,140731,141102,+,gene-LEPBI_RS00710,LEPBI_RS00710
281,NC_010602.1,Protein Homology,CDS,140731,141102,+,cds-WP_004785689.1,WP_004785689.1
282,NC_010602.1,RefSeq,gene,141358,142203,+,gene-LEPBI_RS00715,LEPBI_RS00715
283,NC_010602.1,Protein Homology,CDS,141358,142203,+,cds-WP_012476069.1,WP_012476069.1
284,NC_010602.1,RefSeq,gene,142261,142857,-,gene-LEPBI_RS00720,LEPBI_RS00720
285,NC_010602.1,Protein Homology,CDS,142261,142857,-,cds-WP_012387180.1,WP_012387180.1
286,NC_010602.1,RefSeq,gene,142859,143281,-,gene-LEPBI_RS00725,LEPBI_RS00725
287,NC_010602.1,Protein Homology,CDS,142859,143281,-,cds-WP_012387181.1,WP_012387181.1
288,NC_010602.1,RefSeq,gene,143283,143702,-,gene-LEPBI_RS00730,LEPBI_RS00730
289,NC_010602.1,Protein Homology,CDS,143283,143702,-,cds-WP_012387182.1,WP_012387182.1
290,NC_010602.1,RefSeq,gene,143725,144564,-,gene-LEPBI_RS00735,LEPBI_RS00735
291,NC_010602.1,Protein Homology,CDS,143725,144564,-,cds-WP_012387183.1,WP_012387183.1
292,NC_010602.1,RefSeq,gene,144650,145426,-,gene-LEPBI_RS00740,LEPBI_RS00740
293,NC_010602.1,Protein Homology,CDS,144650,145426,-,cds-WP_012387184.1,WP_012387184.1
294,NC_010602.1,RefSeq,gene,145434,146129,-,gene-LEPBI_RS00745,LEPBI_RS00745
295,NC_010602.1,Protein Homology,CDS,145434,146129,-,cds-WP_012387185.1,WP_012387185.1
296,NC_010602.1,RefSeq,gene,146132,147949,-,gene-LEPBI_RS00750,LEPBI_RS00750
297,NC_010602.1,Protein Homology,CDS,146132,147949,-,cds-WP_012387186.1,WP_012387186.1
298,NC_010602.1,RefSeq,gene,147946,148632,-,gene-LEPBI_RS00755,LEPBI_RS00755
299,NC_010602.1,Protein Homology,CDS,147946,148632,-,cds-WP_012476070.1,WP_012476070.1
300,NC_010602.1,RefSeq,gene,148663,149973,-,gene-LEPBI_RS00760,LEPBI_RS00760
301,NC_010602.1,Protein Homology,CDS,148663,149973,-,cds-WP_012476071.1,WP_012476071.1
302,NC_010602.1,RefSeq,gene,150015,151346,+,gene-LEPBI_RS00765,LEPBI_RS00765
303,NC_010602.1,Protein Homology,CDS,150015,151346,+,cds-WP_226992837.1,WP_226992837.1
304,NC_010602.1,RefSeq,gene,151362,153113,+,gene-LEPBI_RS00770,LEPBI_RS00770
305,NC_010602.1,Protein Homology,CDS,151362,153113,+,cds-WP_012387190.1,WP_012387190.1
306,NC_010602.1,RefSeq,gene,153198,154202,-,gene-LEPBI_RS00775,LEPBI_RS00775
307,NC_010602.1,Protein Homology,CDS,153198,154202,-,cds-WP_012387191.1,WP_012387191.1
308,NC_010602.1,RefSeq,gene,154218,154748,-,gene-LEPBI_RS00780,LEPBI_RS00780
309,NC_010602.1,Protein Homology,CDS,154218,154748,-,cds-WP_012387192.1,WP_012387192.1
310,NC_010602.1,RefSeq,gene,154750,155811,-,gene-LEPBI_RS00785,LEPBI_RS00785
311,NC_010602.1,Protein Homology,CDS,154750,155811,-,cds-WP_012476073.1,WP_012476073.1
312,NC_010602.1,RefSeq,gene,155897,157732,+,gene-LEPBI_RS00790,LEPBI_RS00790
313,NC_010602.1,Protein Homology,CDS,155897,157732,+,cds-WP_012387194.1,WP_012387194.1
314,NC_010602.1,RefSeq,gene,157742,159037,+,gene-LEPBI_RS00795,LEPBI_RS00795
315,NC_010602.1,Protein Homology,CDS,157742,159037,+,cds-WP_012387195.1,WP_012387195.1
316,NC_010602.1,RefSeq,gene,159118,159642,-,gene-LEPBI_RS00800,LEPBI_RS00800
317,NC_010602.1,Protein Homology,CDS,159118,159642,-,cds-WP_012387196.1,WP_012387196.1
318,NC_010602.1,RefSeq,gene,159644,160999,-,gene-LEPBI_RS00805,LEPBI_RS00805
319,NC_010602.1,Protein Homology,CDS,159644,160999,-,cds-WP_012476074.1,WP_012476074.1
320,NC_010602.1,RefSeq,gene,161146,162162,+,gene-LEPBI_RS00810,gmd
321,NC_010602.1,Protein Homology,CDS,161146,162162,+,cds-WP_012387198.1,WP_012387198.1
322,NC_010602.1,RefSeq,gene,162284,162514,-,gene-LEPBI_RS19175,LEPBI_RS19175
323,NC_010602.1,GeneMarkS-2+,CDS,162284,162514,-,cds-WP_041769559.1,WP_041769559.1
324,NC_010602.1,RefSeq,gene,162881,163186,-,gene-LEPBI_RS00820,LEPBI_RS00820
325,NC_010602.1,Protein Homology,CDS,162881,163186,-,cds-WP_012387201.1,WP_012387201.1
326,NC_010602.1,RefSeq,gene,163235,164446,-,gene-LEPBI_RS00825,LEPBI_RS00825
327,NC_010602.1,Protein Homology,CDS,163235,164446,-,cds-WP_012387202.1,WP_012387202.1
328,NC_010602.1,RefSeq,gene,164525,165055,-,gene-LEPBI_RS00830,LEPBI_RS00830
329,NC_010602.1,Protein Homology,CDS,164525,165055,-,cds-WP_012387203.1,WP_012387203.1
330,NC_010602.1,RefSeq,gene,165055,166176,-,gene-LEPBI_RS00835,LEPBI_RS00835
331,NC_010602.1,Protein Homology,CDS,165055,166176,-,cds-WP_012476076.1,WP_012476076.1
332,NC_010602.1,RefSeq,gene,166221,166847,-,gene-LEPBI_RS00840,LEPBI_RS00840
333,NC_010602.1,Protein Homology,CDS,166221,166847,-,cds-WP_012387205.1,WP_012387205.1
334,NC_010602.1,RefSeq,gene,166847,168067,-,gene-LEPBI_RS00845,LEPBI_RS00845
335,NC_010602.1,Protein Homology,CDS,166847,168067,-,cds-WP_012387206.1,WP_012387206.1
336,NC_010602.1,RefSeq,gene,168109,169536,+,gene-LEPBI_RS00850,purF
337,NC_010602.1,Protein Homology,CDS,168109,169536,+,cds-WP_012387207.1,WP_012387207.1
338,NC_010602.1,RefSeq,gene,169536,169910,+,gene-LEPBI_RS00855,queD
339,NC_010602.1,Protein Homology,CDS,169536,169910,+,cds-WP_012387208.1,WP_012387208.1
340,NC_010602.1,RefSeq,gene,169911,170657,+,gene-LEPBI_RS00860,queC
341,NC_010602.1,Protein Homology,CDS,169911,170657,+,cds-WP_012387209.1,WP_012387209.1
342,NC_010602.1,RefSeq,gene,170674,171288,+,gene-LEPBI_RS00865,LEPBI_RS00865
343,NC_010602.1,Protein Homology,CDS,170674,171288,+,cds-WP_012387210.1,WP_012387210.1
344,NC_010602.1,RefSeq,gene,171350,172732,+,gene-LEPBI_RS00870,LEPBI_RS00870
345,NC_010602.1,Protein Homology,CDS,171350,172732,+,cds-WP_012387211.1,WP_012387211.1
346,NC_010602.1,RefSeq,gene,172741,173868,+,gene-LEPBI_RS00875,LEPBI_RS00875
347,NC_010602.1,Protein Homology,CDS,172741,173868,+,cds-WP_012387212.1,WP_012387212.1
348,NC_010602.1,RefSeq,pseudogene,174239,174424,+,gene-LEPBI_RS19180,LEPBI_RS19180
349,NC_010602.1,Protein Homology,CDS,174239,174424,+,cds-LEPBI_RS19180,
350,NC_010602.1,RefSeq,gene,174539,174850,+,gene-LEPBI_RS19185,LEPBI_RS19185
351,NC_010602.1,Protein Homology,CDS,174539,174850,+,cds-WP_226992920.1,WP_226992920.1
352,NC_010602.1,RefSeq,gene,175139,175429,+,gene-LEPBI_RS00885,LEPBI_RS00885
353,NC_010602.1,Protein Homology,CDS,175139,175429,+,cds-WP_012387214.1,WP_012387214.1
354,NC_010602.1,RefSeq,gene,175429,176826,+,gene-LEPBI_RS00890,LEPBI_RS00890
355,NC_010602.1,Protein Homology,CDS,175429,176826,+,cds-WP_012387215.1,WP_012387215.1
356,NC_010602.1,RefSeq,gene,176838,177509,+,gene-LEPBI_RS00895,LEPBI_RS00895
357,NC_010602.1,Protein Homology,CDS,176838,177509,+,cds-WP_012387216.1,WP_012387216.1
358,NC_010602.1,RefSeq,gene,177695,178708,-,gene-LEPBI_RS00900,LEPBI_RS00900
359,NC_010602.1,Protein Homology,CDS,177695,178708,-,cds-WP_012387217.1,WP_012387217.1
360,NC_010602.1,RefSeq,gene,178710,180338,-,gene-LEPBI_RS00905,LEPBI_RS00905
361,NC_010602.1,Protein Homology,CDS,178710,180338,-,cds-WP_012476077.1,WP_012476077.1
362,NC_010602.1,RefSeq,gene,180313,181863,-,gene-LEPBI_RS00910,LEPBI_RS00910
363,NC_010602.1,Protein Homology,CDS,180313,181863,-,cds-WP_012387219.1,WP_012387219.1
364,NC_010602.1,RefSeq,gene,181863,182912,-,gene-LEPBI_RS00915,LEPBI_RS00915
365,NC_010602.1,Protein Homology,CDS,181863,182912,-,cds-WP_012387220.1,WP_012387220.1
366,NC_010602.1,RefSeq,gene,182925,184139,-,gene-LEPBI_RS00920,famous_gene_2
367,NC_010602.1,Protein Homology,CDS,182925,184139,-,cds-WP_012387221.1,WP_012387221.1
368,NC_010602.1,RefSeq,gene,184242,185177,+,gene-LEPBI_RS00925,LEPBI_RS00925
369,NC_010602.1,Protein Homology,CDS,184242,185177,+,cds-WP_012387222.1,WP_012387222.1
370,NC_010602.1,RefSeq,gene,185186,185695,-,gene-LEPBI_RS00930,LEPBI_RS00930
371,NC_010602.1,Protein Homology,CDS,185186,185695,-,cds-WP_012387223.1,WP_012387223.1
372,NC_010602.1,RefSeq,gene,185698,186006,-,gene-LEPBI_RS00935,LEPBI_RS00935
373,NC_010602.1,Protein Homology,CDS,185698,186006,-,cds-WP_012387224.1,WP_012387224.1
374,NC_010602.1,RefSeq,gene,186003,186539,-,gene-LEPBI_RS00940,LEPBI_RS00940
375,NC_010602.1,Protein Homology,CDS,186003,186539,-,cds-WP_012387225.1,WP_012387225.1
376,NC_010602.1,RefSeq,gene,186529,187527,-,gene-LEPBI_RS00945,LEPBI_RS00945
377,NC_010602.1,Protein Homology,CDS,186529,187527,-,cds-WP_012387226.1,WP_012387226.1
378,NC_010602.1,RefSeq,gene,187581,188375,+,gene-LEPBI_RS00950,LEPBI_RS00950
379,NC_010602.1,Protein Homology,CDS,187581,188375,+,cds-WP_012387227.1,WP_012387227.1
380,NC_010602.1,RefSeq,gene,188375,189454,+,gene-LEPBI_RS00955,LEPBI_RS00955
381,NC_010602.1,Protein Homology,CDS,188375,189454,+,cds-WP_012387228.1,WP_012387228.1
382,NC_010602.1,RefSeq,gene,189476,189691,+,gene-LEPBI_RS00960,LEPBI_RS00960
383,NC_010602.1,Protein Homology,CDS,189476,189691,+,cds-WP_012387229.1,WP_012387229.1
384,NC_010602.1,RefSeq,gene,189695,190477,+,gene-LEPBI_RS00965,LEPBI_RS00965
385,NC_010602.1,Protein Homology,CDS,189695,190477,+,cds-WP_012387230.1,WP_012387230.1
386,NC_010602.1,RefSeq,gene,190487,191320,+,gene-LEPBI_RS00970,motB
387,NC_010602.1,Protein Homology,CDS,190487,191320,+,cds-WP_012387231.1,WP_012387231.1
388,NC_010602.1,RefSeq,gene,191322,191849,+,gene-LEPBI_RS00975,LEPBI_RS00975
389,NC_010602.1,Protein Homology,CDS,191322,191849,+,cds-WP_002972703.1,WP_002972703.1
390,NC_010602.1,RefSeq,gene,191855,192595,+,gene-LEPBI_RS00980,kdsB
391,NC_010602.1,Protein Homology,CDS,191855,192595,+,cds-WP_012387232.1,WP_012387232.1
392,NC_010602.1,RefSeq,gene,192884,194596,-,gene-LEPBI_RS00985,LEPBI_RS00985
393,NC_010602.1,Protein Homology,CDS,192884,194596,-,cds-WP_012387233.1,WP_012387233.1
394,NC_010602.1,RefSeq,gene,194674,196170,-,gene-LEPBI_RS00990,LEPBI_RS00990
395,NC_010602.1,Protein Homology,CDS,194674,196170,-,cds-WP_012387234.1,WP_012387234.1
396,NC_010602.1,RefSeq,gene,196167,197516,-,gene-LEPBI_RS00995,LEPBI_RS00995
397,NC_010602.1,Protein Homology,CDS,196167,197516,-,cds-WP_012387235.1,WP_012387235.1
398,NC_010602.1,RefSeq,gene,197523,198875,-,gene-LEPBI_RS19190,LEPBI_RS19190
399,NC_010602.1,Protein Homology,CDS,197523,198875,-,cds-WP_226992922.1,WP_226992922.1
400,NC_010602.1,RefSeq,gene,198857,199750,-,gene-LEPBI_RS19195,LEPBI_RS19195
401,NC_010602.1,Protein Homology,CDS,198857,199750,-,cds-WP_012387237.1,WP_012387237.1
402,NC_010602.1,RefSeq,gene,199828,200433,+,gene-LEPBI_RS01010,LEPBI_RS01010
403,NC_010602.1,Protein Homology,CDS,199828,200433,+,cds-WP_012387238.1,WP_012387238.1
404,NC_010602.1,RefSeq,gene,200507,200896,+,gene-LEPBI_RS01015,LEPBI_RS01015
405,NC_010602.1,Protein Homology,CDS,200507,200896,+,cds-WP_012387239.1,WP_012387239.1
406,NC_010602.1,RefSeq,gene,200974,201420,+,gene-LEPBI_RS01020,LEPBI_RS01020
407,NC_010602.1,Protein Homology,CDS,200974,201420,+,cds-WP_012387240.1,WP_012387240.1
408,NC_010602.1,RefSeq,gene,201514,202146,-,gene-LEPBI_RS01025,famous_gene_3
409,NC_010602.1,Protein Homology,CDS,201514,202146,-,cds-WP_012387241.1,WP_012387241.1
410,NC_010602.1,RefSeq,gene,202350,203117,+,gene-LEPBI_RS01030,LEPBI_RS01030
411,NC_010602.1,Protein Homology,CDS,202350,203117,+,cds-WP_012387242.1,WP_012387242.1
412,NC_010602.1,RefSeq,gene,203214,203864,-,gene-LEPBI_RS01035,LEPBI_RS01035
413,NC_010602.1,Protein Homology,CDS,203214,203864,-,cds-WP_012387243.1,WP_012387243.1
414,NC_010602.1,RefSeq,gene,204108,204581,-,gene-LEPBI_RS01040,LEPBI_RS01040
415,NC_010602.1,Protein Homology,CDS,204108,204581,-,cds-WP_012387244.1,WP_012387244.1
416,NC_010602.1,RefSeq,gene,204568,204912,-,gene-LEPBI_RS01045,LEPBI_RS01045
417,NC_010602.1,Protein Homology,CDS,204568,204912,-,cds-WP_012387245.1,WP_012387245.1
418,NC_010602.1,RefSeq,gene,205347,205838,+,gene-LEPBI_RS01050,LEPBI_RS01050
419,NC_010602.1,Protein Homology,CDS,205347,205838,+,cds-WP_012387246.1,WP_012387246.1
420,NC_010602.1,RefSeq,gene,206084,206647,+,gene-LEPBI_RS01055,LEPBI_RS01055
421,NC_010602.1,Protein Homology,CDS,206084,206647,+,cds-WP_012387248.1,WP_012387248.1
422,NC_010602.1,RefSeq,gene,206684,206998,-,gene-LEPBI_RS19200,LEPBI_RS19200
423,NC_010602.1,GeneMarkS-2+,CDS,206684,206998,-,cds-WP_226992838.1,WP_226992838.1
424,NC_010602.1,RefSeq,gene,207283,209298,-,gene-LEPBI_RS01065,ligA
425,NC_010602.1,Protein Homology,CDS,207283,209298,-,cds-WP_012387250.1,WP_012387250.1
426,NC_010602.1,RefSeq,gene,209299,210312,-,gene-LEPBI_RS01070,LEPBI_RS01070
427,NC_010602.1,Protein Homology,CDS,209299,210312,-,cds-WP_012387251.1,WP_012387251.1
428,NC_010602.1,RefSeq,gene,210311,211048,+,gene-LEPBI_RS01075,LEPBI_RS01075
429,NC_010602.1,Protein Homology,CDS,210311,211048,+,cds-WP_012387252.1,WP_012387252.1
430,NC_010602.1,RefSeq,gene,211012,212091,+,gene-LEPBI_RS01080,LEPBI_RS01080
431,NC_010602.1,Protein Homology,CDS,211012,212091,+,cds-WP_226992839.1,WP_226992839.1
432,NC_010602.1,RefSeq,gene,212372,212875,+,gene-LEPBI_RS01085,LEPBI_RS01085
433,NC_010602.1,Protein Homology,CDS,212372,212875,+,cds-WP_226992840.1,WP_226992840.1
434,NC_010602.1,RefSeq,gene,212925,213800,-,gene-LEPBI_RS01090,LEPBI_RS01090
435,NC_010602.1,Protein Homology,CDS,212925,213800,-,cds-WP_012387255.1,WP_012387255.1
436,NC_010602.1,RefSeq,gene,213879,215594,+,gene-LEPBI_RS01095,LEPBI_RS01095
437,NC_010602.1,Protein Homology,CDS,213879,215594,+,cds-WP_012387256.1,WP_012387256.1
438,NC_010602.1,RefSeq,gene,215597,216505,+,gene-LEPBI_RS01100,LEPBI_RS01100
439,NC_010602.1,Protein Homology,CDS,215597,216505,+,cds-WP_012387257.1,WP_012387257.1
440,NC_010602.1,RefSeq,gene,216502,217398,+,gene-LEPBI_RS01105,LEPBI_RS01105
441,NC_010602.1,Protein Homology,CDS,216502,217398,+,cds-WP_012387258.1,WP_012387258.1
442,NC_010602.1,RefSeq,gene,217395,217874,+,gene-LEPBI_RS01110,LEPBI_RS01110
443,NC_010602.1,Protein Homology,CDS,217395,217874,+,cds-WP_012387259.1,WP_012387259.1
444,NC_010602.1,RefSeq,gene,217954,220374,-,gene-LEPBI_RS01115,LEPBI_RS01115
445,NC_010602.1,Protein Homology,CDS,217954,220374,-,cds-WP_012387260.1,WP_012387260.1
446,NC_010602.1,RefSeq,gene,220459,221868,+,gene-LEPBI_RS01120,LEPBI_RS01120
447,NC_010602.1,Protein Homology,CDS,220459,221868,+,cds-WP_226992842.1,WP_226992842.1
448,NC_010602.1,RefSeq,gene,221917,222489,+,gene-LEPBI_RS01125,LEPBI_RS01125
449,NC_010602.1,Protein Homology,CDS,221917,222489,+,cds-WP_012387262.1,WP_012387262.1
450,NC_010602.1,RefSeq,gene,222498,223427,+,gene-LEPBI_RS01130,LEPBI_RS01130
451,NC_010602.1,Protein Homology,CDS,222498,223427,+,cds-WP_012476080.1,WP_012476080.1
452,NC_010602.1,RefSeq,gene,223433,223900,-,gene-LEPBI_RS01135,LEPBI_RS01135
453,NC_010602.1,Protein Homology,CDS,223433,223900,-,cds-WP_012387265.1,WP_012387265.1
454,NC_010602.1,RefSeq,gene,223900,225852,-,gene-LEPBI_RS01140,ftsH
455,NC_010602.1,Protein Homology,CDS,223900,225852,-,cds-WP_012387266.1,WP_012387266.1
456,NC_010602.1,RefSeq,gene,225880,226443,-,gene-LEPBI_RS01145,pth
457,NC_010602.1,Protein Homology,CDS,225880,226443,-,cds-WP_012387267.1,WP_012387267.1
458,NC_010602.1,RefSeq,gene,226463,227098,-,gene-LEPBI_RS01150,LEPBI_RS01150
459,NC_010602.1,Protein Homology,CDS,226463,227098,-,cds-WP_012387268.1,WP_012387268.1
460,NC_010602.1,RefSeq,gene,227116,228057,-,gene-LEPBI_RS01155,LEPBI_RS01155
461,NC_010602.1,Protein Homology,CDS,227116,228057,-,cds-WP_012387269.1,WP_012387269.1
462,NC_010602.1,RefSeq,gene,228054,228815,-,gene-LEPBI_RS01160,LEPBI_RS01160
463,NC_010602.1,Protein Homology,CDS,228054,228815,-,cds-WP_012387270.1,WP_012387270.1
464,NC_010602.1,RefSeq,gene,228843,228918,-,gene-LEPBI_RS01165,LEPBI_RS01165
465,NC_010602.1,tRNAscan-SE,tRNA,228843,228918,-,rna-LEPBI_RS01165,
466,NC_010602.1,tRNAscan-SE,exon,228843,228918,-,exon-LEPBI_RS01165-1,
467,NC_010602.1,RefSeq,gene,228923,229843,-,gene-LEPBI_RS01170,LEPBI_RS01170
468,NC_010602.1,Protein Homology,CDS,228923,229843,-,cds-WP_012387271.1,WP_012387271.1
469,NC_010602.1,RefSeq,gene,229845,230798,-,gene-LEPBI_RS01175,LEPBI_RS01175
470,NC_010602.1,Protein Homology,CDS,229845,230798,-,cds-WP_012387272.1,WP_012387272.1
471,NC_010602.1,RefSeq,gene,230798,231970,-,gene-LEPBI_RS01180,LEPBI_RS01180
472,NC_010602.1,Protein Homology,CDS,230798,231970,-,cds-WP_012387273.1,WP_012387273.1
473,NC_010602.1,RefSeq,gene,232088,232387,-,gene-LEPBI_RS01185,LEPBI_RS01185
474,NC_010602.1,Protein Homology,CDS,232088,232387,-,cds-WP_012387274.1,WP_012387274.1
475,NC_010602.1,RefSeq,gene,232411,234003,+,gene-LEPBI_RS01190,LEPBI_RS01190
476,NC_010602.1,Protein Homology,CDS,232411,234003,+,cds-WP_012387275.1,WP_012387275.1
477,NC_010602.1,RefSeq,gene,234057,234395,+,gene-LEPBI_RS01195,LEPBI_RS01195
478,NC_010602.1,Protein Homology,CDS,234057,234395,+,cds-WP_012387276.1,WP_012387276.1
479,NC_010602.1,RefSeq,gene,234399,235166,-,gene-LEPBI_RS01200,LEPBI_RS01200
480,NC_010602.1,Protein Homology,CDS,234399,235166,-,cds-WP_012476082.1,WP_012476082.1
481,NC_010602.1,RefSeq,gene,235123,236541,-,gene-LEPBI_RS01205,LEPBI_RS01205
482,NC_010602.1,Protein Homology,CDS,235123,236541,-,cds-WP_012387278.1,WP_012387278.1
483,NC_010602.1,RefSeq,gene,236803,237630,-,gene-LEPBI_RS01210,LEPBI_RS01210
484,NC_010602.1,Protein Homology,CDS,236803,237630,-,cds-WP_041769932.1,WP_041769932.1
485,NC_010602.1,RefSeq,gene,237672,238346,-,gene-LEPBI_RS01215,LEPBI_RS01215
486,NC_010602.1,Protein Homology,CDS,237672,238346,-,cds-WP_012387280.1,WP_012387280.1
487,NC_010602.1,RefSeq,gene,238380,238826,-,gene-LEPBI_RS01220,LEPBI_RS01220
488,NC_010602.1,Protein Homology,CDS,238380,238826,-,cds-WP_226992844.1,WP_226992844.1
489,NC_010602.1,RefSeq,gene,238857,239006,-,gene-LEPBI_RS19090,LEPBI_RS19090
490,NC_010602.1,Protein Homology,CDS,238857,239006,-,cds-WP_012387282.1,WP_012387282.1
491,NC_010602.1,RefSeq,gene,239125,241815,+,gene-LEPBI_RS01225,LEPBI_RS01225
492,NC_010602.1,Protein Homology,CDS,239125,241815,+,cds-WP_012387283.1,WP_012387283.1
493,NC_010602.1,RefSeq,gene,241799,243076,+,gene-LEPBI_RS01230,purD
494,NC_010602.1,Protein Homology,CDS,241799,243076,+,cds-WP_012387284.1,WP_012387284.1
495,NC_010602.1,RefSeq,gene,243077,243916,+,gene-LEPBI_RS01235,LEPBI_RS01235
496,NC_010602.1,Protein Homology,CDS,243077,243916,+,cds-WP_012387285.1,WP_012387285.1
497,NC_010602.1,RefSeq,gene,243940,245067,+,gene-LEPBI_RS01240,prfB
498,NC_010602.1,Protein Homology,CDS,243940,245067,+,cds-WP_012387286.1,WP_012387286.1
499,NC_010602.1,RefSeq,gene,245072,246568,+,gene-LEPBI_RS01245,LEPBI_RS01245
500,NC_010602.1,Protein Homology,CDS,245072,246568,+,cds-WP_012387287.1,WP_012387287.1
501,NC_010602.1,RefSeq,gene,246631,247677,+,gene-LEPBI_RS01250,LEPBI_RS01250
502,NC_010602.1,Protein Homology,CDS,246631,247677,+,cds-WP_012387288.1,WP_012387288.1
503,NC_010602.1,RefSeq,gene,247670,249556,-,gene-LEPBI_RS01255,LEPBI_RS01255
504,NC_010602.1,Protein Homology,CDS,247670,249556,-,cds-WP_012476083.1,WP_012476083.1
505,NC_010602.1,RefSeq,gene,249557,251368,-,gene-LEPBI_RS01260,LEPBI_RS01260
506,NC_010602.1,Protein Homology,CDS,249557,251368,-,cds-WP_012387290.1,WP_012387290.1
507,NC_010602.1,RefSeq,gene,251371,251970,-,gene-LEPBI_RS01265,lepB
508,NC_010602.1,Protein Homology,CDS,251371,251970,-,cds-WP_012387291.1,WP_012387291.1
509,NC_010602.1,RefSeq,gene,252066,253415,+,gene-LEPBI_RS01270,thrC
510,NC_010602.1,Protein Homology,CDS,252066,253415,+,cds-WP_012387292.1,WP_012387292.1
511,NC_010602.1,RefSeq,gene,253466,254176,+,gene-LEPBI_RS01275,LEPBI_RS01275
512,NC_010602.1,Protein Homology,CDS,253466,254176,+,cds-WP_012476085.1,WP_012476085.1
513,NC_010602.1,RefSeq,gene,254179,255339,+,gene-LEPBI_RS01280,LEPBI_RS01280
514,NC_010602.1,Protein Homology,CDS,254179,255339,+,cds-WP_012387294.1,WP_012387294.1
515,NC_010602.1,RefSeq,gene,255488,258091,-,gene-LEPBI_RS01285,leuS
516,NC_010602.1,Protein Homology,CDS,255488,258091,-,cds-WP_012387295.1,WP_012387295.1
517,NC_010602.1,RefSeq,gene,258646,259443,+,gene-LEPBI_RS01300,LEPBI_RS01300
518,NC_010602.1,Protein Homology,CDS,258646,259443,+,cds-WP_012387298.1,WP_012387298.1
519,NC_010602.1,RefSeq,gene,259440,261986,+,gene-LEPBI_RS01305,LEPBI_RS01305
520,NC_010602.1,Protein Homology,CDS,259440,261986,+,cds-WP_012387299.1,WP_012387299.1
521,NC_010602.1,RefSeq,gene,262046,262948,-,gene-LEPBI_RS01310,LEPBI_RS01310
522,NC_010602.1,Protein Homology,CDS,262046,262948,-,cds-WP_012387300.1,WP_012387300.1
523,NC_010602.1,RefSeq,gene,263182,264045,+,gene-LEPBI_RS01315,LEPBI_RS01315
524,NC_010602.1,Protein Homology,CDS,263182,264045,+,cds-WP_012476089.1,WP_012476089.1
525,NC_010602.1,RefSeq,gene,264050,264523,+,gene-LEPBI_RS01320,folK
526,NC_010602.1,Protein Homology,CDS,264050,264523,+,cds-WP_012387302.1,WP_012387302.1
527,NC_010602.1,RefSeq,gene,264498,265304,+,gene-LEPBI_RS01325,panB
528,NC_010602.1,Protein Homology,CDS,264498,265304,+,cds-WP_012387303.1,WP_012387303.1
529,NC_010602.1,RefSeq,gene,265448,266497,-,gene-LEPBI_RS01330,LEPBI_RS01330
530,NC_010602.1,Protein Homology,CDS,265448,266497,-,cds-WP_012387304.1,WP_012387304.1
531,NC_010602.1,RefSeq,gene,266500,266841,-,gene-LEPBI_RS01335,LEPBI_RS01335
532,NC_010602.1,Protein Homology,CDS,266500,266841,-,cds-WP_012387305.1,WP_012387305.1
533,NC_010602.1,RefSeq,gene,266841,268784,-,gene-LEPBI_RS01340,LEPBI_RS01340
534,NC_010602.1,Protein Homology,CDS,266841,268784,-,cds-WP_012387306.1,WP_012387306.1
535,NC_010602.1,RefSeq,gene,268834,268995,-,gene-LEPBI_RS19095,LEPBI_RS19095
536,NC_010602.1,Protein Homology,CDS,268834,268995,-,cds-WP_012387307.1,WP_012387307.1
537,NC_010602.1,RefSeq,gene,269106,269942,+,gene-LEPBI_RS01345,LEPBI_RS01345
538,NC_010602.1,Protein Homology,CDS,269106,269942,+,cds-WP_012387308.1,WP_012387308.1
539,NC_010602.1,RefSeq,gene,269927,270340,-,gene-LEPBI_RS01350,LEPBI_RS01350
540,NC_010602.1,Protein Homology,CDS,269927,270340,-,cds-WP_012387309.1,WP_012387309.1
541,NC_010602.1,RefSeq,gene,270473,270913,+,gene-LEPBI_RS01355,LEPBI_RS01355
542,NC_010602.1,Protein Homology,CDS,270473,270913,+,cds-WP_012387310.1,WP_012387310.1
543,NC_010602.1,RefSeq,gene,270894,271472,+,gene-LEPBI_RS01360,LEPBI_RS01360
544,NC_010602.1,Protein Homology,CDS,270894,271472,+,cds-WP_012476090.1,WP_012476090.1
545,NC_010602.1,RefSeq,gene,271478,272455,+,gene-LEPBI_RS01365,LEPBI_RS01365
546,NC_010602.1,Protein Homology,CDS,271478,272455,+,cds-WP_012387312.1,WP_012387312.1
547,NC_010602.1,RefSeq,gene,272513,273319,+,gene-LEPBI_RS01370,LEPBI_RS01370
548,NC_010602.1,Protein Homology,CDS,272513,273319,+,cds-WP_012387313.1,WP_012387313.1
549,NC_010602.1,RefSeq,gene,273356,274540,-,gene-LEPBI_RS01375,LEPBI_RS01375
550,NC_010602.1,Protein Homology,CDS,273356,274540,-,cds-WP_012387314.1,WP_012387314.1
551,NC_010602.1,RefSeq,gene,274593,275267,+,gene-LEPBI_RS01380,LEPBI_RS01380
